operator_qid,operator_label,operator_type_qid,operator_type_label,country_qid,country_label,website,headquarters,inception,ceo,employees,revenue,industry,logo,stock_exchange,dissolved,wikipedia,similarity_score,operator_name
Q7988370,Western Systems Power Pool,Q112046,transmission system operator for electricity,Q16,Canada,http://www.wspp.org/,,1987-01-01T00:00:00Z,,,,electric power industry,,,,https://en.wikipedia.org/wiki/Western_Power_Pool,,
Q8025757,Winnipeg Hydro,Q1326624,electricity supply company,Q16,Canada,,,1906-01-01T00:00:00Z,,,,,,,2002-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Winnipeg_Hydro,,
Q8060819,Yukon Electrical Company,Q1326624,electricity supply company,Q16,Canada,http://www.yukonelectrical.com/,Whitehorse,,,,,,,,,https://en.wikipedia.org/wiki/ATCO_Electric_Yukon,,
Q137299304,Q137299304,Q1326624,electricity supply company,Q739,Colombia,https://delsur.com.co/,,,,,,,,,,,,
Q137299319,Q137299319,Q1326624,electricity supply company,Q739,Colombia,https://www.enlaza.red/,,,,,,,,,,,,
Q88774656,HOPS,Q112046,transmission system operator for electricity,Q224,Croatia,,,,,,76969,electric power industry,,,,,,
Q41567602,PREdistribuce,Q472093,distribution network operator for electricity,Q213,Czech Republic,https://www.predistribuce.cz,Prague,2005-09-07T00:00:00Z,,,,,,,,,,
Q11089927,ČEPS,Q112046,transmission system operator for electricity,Q213,Czech Republic,https://www.ceps.cz/,Prague,1998-10-16T00:00:00Z,,1655,22747000000,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20%C4%8CEPS.svg,,,,,
Q11089971,ČEZ Distribuce,Q472093,distribution network operator for electricity,Q213,Czech Republic,https://www.cezdistribuce.cz/,Děčín,2010-10-01T00:00:00Z,,4509,1836000000,energy industry,,,,,,
Q1341529,Energinet,Q112046,transmission system operator for electricity,Q35,Denmark,https://energinet.dk,Erritsø,2005-01-01T00:00:00Z,,520,,gas industry,http://commons.wikimedia.org/wiki/Special:FilePath/Energinet%20logo.svg,,,https://en.wikipedia.org/wiki/Energinet,,
Q109594209,Q109594209,Q1326624,electricity supply company,Q188712,Empire of Japan,,Q30925265,,,,,,,,,,,
Q116804738,Q116804738,Q1326624,electricity supply company,Q188712,Empire of Japan,,,,,,,,,,,,,
Q117775658,Q117775658,Q1326624,electricity supply company,Q188712,Empire of Japan,,,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q117775716,Q117775716,Q1326624,electricity supply company,Q188712,Empire of Japan,,,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q117775830,Q117775830,Q1326624,electricity supply company,Q188712,Empire of Japan,,,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q117775937,Q117775937,Q1326624,electricity supply company,Q188712,Empire of Japan,,,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q97377702,Q97377702,Q1326624,electricity supply company,Q188712,Empire of Japan,,,,,,,,,,,,,
Q112080162,Nagano Dentō,Q1326624,electricity supply company,Q188712,Empire of Japan,,Nagano,1897-06-16T00:00:00Z,,,,electric power distribution,,,1937-03-31T00:00:00Z,,,
Q116760111,Shin'etsu Denryoku,Q1326624,electricity supply company,Q188712,Empire of Japan,,Shiba-ku,,,,,,,,,,,
Q111755671,Shinano Denki,Q1326624,electricity supply company,Q188712,Empire of Japan,,Suzaka,1903-05-12T00:00:00Z,,,,electric power distribution,,,1937-03-31T00:00:00Z,,,
Q5359452,Elering,Q112046,transmission system operator for electricity,Q191,Estonia,https://www.elering.ee,Tallinn,1998-11-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Elering%20logo.svg,,,https://en.wikipedia.org/wiki/Elering,,
Q56294552,Eswatini Electricity Company,Q472093,distribution network operator for electricity,Q1050,Eswatini,https://www.eec.co.sz/,Mbabane,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Eswatini-Electricty-Company-Logo.png,,,,,
Q1417185,Fingrid,Q112046,transmission system operator for electricity,Q33,Finland,https://www.fingrid.fi,Metsälä,1996-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Fingrid%20logo.svg,,,https://en.wikipedia.org/wiki/Fingrid,,
Q18688883,Kraftnät Åland,Q112046,transmission system operator for electricity,Q33,Finland,,,1997-01-01T00:00:00Z,,,,electric power industry,,,,,,
Q127443797,Ohm Énergie,Q1326624,electricity supply company,Q142,France,,Paris,2018-01-01T00:00:00Z,,,,,,,,,,
Q2178795,RTE,Q112046,transmission system operator for electricity,Q142,France,https://www.rte-france.com,La Défense,2000-01-01T00:00:00Z,,,,Q112165526,http://commons.wikimedia.org/wiki/Special:FilePath/RTE%20logo.svg,,,https://en.wikipedia.org/wiki/R%C3%A9seau_de_Transport_d%27%C3%89lectricit%C3%A9,,
Q106489835,Electricitäts-Werke Liegnitz,Q1326624,electricity supply company,Q1206012,German Reich,,Legnica,1898-01-01T00:00:00Z,,,,"electric power generation, transmission and distribution",,,,,,
Q106519558,Elektrizitäts-Lieferungs-Gesellschaft,Q1326624,electricity supply company,Q1206012,German Reich,,Grunewald,1896-01-01T00:00:00Z,,,,"electric power generation, transmission and distribution",,,,,,
Q106519625,Kommunale Elektrizitäts-Lieferungs-Gesellschaft AG,Q1326624,electricity supply company,Q1206012,German Reich,,Żagań,1922-06-08T00:00:00Z,,,,"electric power generation, transmission and distribution",,,,,,
Q106519287,Sächsische Elektrizitäts-Lieferungs-Gesellschaft,Q1326624,electricity supply company,Q1206012,German Reich,,Siegmar,1898-01-01T00:00:00Z,,,,"electric power generation, transmission and distribution",,,,,,
Q133265905,Q133265905,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ewa-altenburg.de/,Altenburg,,,,,energy industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-ewa-altenburg-2020.png,,,,,
Q136650240,Q136650240,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ngn-mbh.de/,Krefeld,2016-09-01T00:00:00Z,,,,,,,,,,
Q241331,50Hertz Transmission,Q112046,transmission system operator for electricity,Q183,Germany,https://www.50hertz.com/,Berlin,2002-01-01T00:00:00Z,,893,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%2050hertz.svg,,,https://en.wikipedia.org/wiki/50Hertz_Transmission_GmbH,,
Q124369250,AVU Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.avu-netz.de,Gevelsberg,,,,,,,,,,,
Q477318,Amprion,Q112046,transmission system operator for electricity,Q183,Germany,https://www.amprion.net/,Dortmund,2003-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Amprion%20logo.svg,,,https://en.wikipedia.org/wiki/Amprion,,
Q124369334,Avacon Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.avacon-netz.de,Helmstedt,,,,,energy industry,http://commons.wikimedia.org/wiki/Special:FilePath/Avacon%20Logo%20gruen%20RGB.svg,,,,,
Q124369438,BS Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.bs-netz.de,Brunswick,,,,,energy industry,,,,,,
Q107477739,Bayernwerk Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.bayernwerk-netz.de/,Regensburg,,,,,,,,,,,
Q21969102,Berliner Stadtwerke,Q1326624,electricity supply company,Q183,Germany,https://berlinerstadtwerke.de/,Berlin,2014-06-26T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Berliner%20Stadtwerke%20logo.svg,,,,,
Q19900544,Creos Deutschland,Q472093,distribution network operator for electricity,Q183,Germany,https://www.creos-net.de/,Homburg,2009-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20creos.jpg,,,,,
Q17353510,E-Netz Südhessen,Q472093,distribution network operator for electricity,Q183,Germany,https://www.e-netz-suedhessen.de,Darmstadt,2014-07-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20E-Netz%20S%C3%BCdhessen.svg,,,,,
Q124377743,E.DIS Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.e-dis-netz.de/,Fürstenwalde,,,,,energy industry,,,,,,
Q15806976,E.ON Netz,Q472093,distribution network operator for electricity,Q183,Germany,,Bayreuth,2009-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/E.ON%20Netz%20logo.svg,,2014-01-01T00:00:00Z,,,
Q124377769,EAM Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.eam-netz.de,Kassel,,,,,energy industry,,,,,,
Q130392036,Elektroenergieversorgung Cottbus,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-cottbus.de/,Cottbus,,,,,,,,,,,
Q124377857,Energienetze Berlin,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-berlin.de/,Berlin,,,,,energy industry,,,,,,
Q124369525,Energienetze Mittelrhein,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-mittelrhein.de,Koblenz,,,,,energy industry,,,,,,
Q124422244,Energieversorgung Halle Netz,Q1326624,electricity supply company,Q183,Germany,https://netzhalle.de/,Halle (Saale),2007-01-01T00:00:00Z,,,,gas industry,,,,,,
Q108874442,Ferngas Netzgesellschaft,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ferngas.de/,Schwaig bei Nürnberg,2017-06-30T00:00:00Z,,,,electric power industry,,,,,,
Q124370202,Harz Energie Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.harzenergie-netz.de,Osterode am Harz,,,,,energy industry,,,,,,
Q17123732,Innwerk,Q1326624,electricity supply company,Q183,Germany,https://www.verbund.com,Landshut,1917-04-27T00:00:00Z,,,,,,,,,,
Q1787841,Kreiswerke Main-Kinzig,Q1326624,electricity supply company,Q183,Germany,https://www.kreiswerke-main-kinzig.de,Gelnhausen,1921-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kreiswerke%20Main%20Kinzig%20logo.svg,,,,,
Q128479606,MVV Netze,Q472093,distribution network operator for electricity,Q183,Germany,https://www.mvv-netze.de/,Mannheim,,,,,electric power industry,,,,,,
Q133567110,Mainnetz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.mainnetz.com/,Obertshausen,,,,,,,,,,,
Q124370254,N-ERGIE Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.n-ergie-netz.de/,Nuremberg,2006-10-18T00:00:00Z,,,,energy industry,,,,,,
Q124371434,Netz Leipzig,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netz-leipzig.de,Leipzig,,,,,energy industry,,,,,,
Q16854888,Netze BW,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netze-bw.de/,Stuttgart,2012-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Netze%20BW%20logo.svg,,,,,
Q106571703,Netze-Gesellschaft Südwest,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netze-suedwest.de/,Ettlingen,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/NetzeSuedwest%20Logo.png,,,,,
Q31122427,Netzgesellschaft Düsseldorf,Q472093,distribution network operator for electricity,Q183,Germany,http://www.netz-duesseldorf.de/,Düsseldorf,1983-12-16T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/Netzgesellschaft%20duesseldorf%20mbh%20logo.jpg,,,,,
Q124422389,Netzgesellschaft Schwerin,Q1326624,electricity supply company,Q183,Germany,https://www.ngs-schwerin.de/,Schwerin,2005-10-01T00:00:00Z,,,,gas industry,,,,,,
Q124370297,Pfalzwerke Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.pfalzwerke-netz.de,Ludwigshafen,,,,,energy industry,,,,,,
Q130224775,Public utilities Oldenburg in Holstein,Q472093,distribution network operator for electricity,Q183,Germany,https://swo-breitband.de,Oldenburg in Holstein,2016-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/SWO-Logo-2022.png,,,,,
Q124371415,SWM Infrastruktur,Q472093,distribution network operator for electricity,Q183,Germany,https://www.swm-infrastruktur.de,Munich,,,,,energy industry,,,,,,
Q124370321,SachsenNetze,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sachsen-netze.de/,Dresden,2006-10-16T00:00:00Z,,,,energy industry,,,,,,
Q2239261,Schleswig-Holstein Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sh-netz.com/,Quickborn,2010-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20Netz%20Logo%20.jpg,,,,,
Q133805740,Stadtwerke Ingolstadt Netze,Q472093,distribution network operator for electricity,Q183,Germany,https://swi-netze.de/,Ingolstadt,,,,,,,,,,,
Q130392259,Stadtwerke Nordfriesland Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sw-nf-netz.de,Niebüll,,,,,,,,,,,
Q15849468,Stromio,Q1326624,electricity supply company,Q183,Germany,https://www.stromio.de,Kaarst,2009-02-19T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/Stromio%20logo.jpg,,,,,
Q110255475,Stromnetz Berlin,Q472093,distribution network operator for electricity,Q183,Germany,https://www.stromnetz.berlin,Berlin,1884-05-08T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Stromnetz%20Berlin%20logo.svg,,,,,
Q18028215,Stromnetz Hamburg,Q472093,distribution network operator for electricity,Q183,Germany,https://www.stromnetz-hamburg.de,Hamburg,2006-01-01T00:00:00Z,,,,energy industry,,,2024-09-01T00:00:00Z,,,
Q1662830,TenneT TSO,Q112046,transmission system operator for electricity,Q183,Germany,https://www.tennet.eu/de/home,Bayreuth,2009-05-04T00:00:00Z,,,,electric power industry,,,,,0.75,TenneT
Q1672772,TransnetBW,Q112046,transmission system operator for electricity,Q183,Germany,https://transnetbw.de/,Stuttgart,1997-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/TransnetBW%20logo.svg,,,https://en.wikipedia.org/wiki/TransnetBW,,
Q15852339,VSE AG,Q1326624,electricity supply company,Q183,Germany,https://www.vse.de/,Saarbrücken,1912-06-20T00:00:00Z,,299,,energy supply,,,,,,
Q124371392,WSW Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.wsw-netz.de,Wuppertal,,,,,energy industry,,,,,,
Q2807462,Westnetz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.westnetz.de/,Dortmund,,,,,distribution network operator for electricity,http://commons.wikimedia.org/wiki/Special:FilePath/Westnetz%20Logo.svg,,,,,
Q128480682,ovag Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ovag-netz.de/,Friedberg,2006-07-01T00:00:00Z,,,,electric power industry,,,,,,
Q16733491,Electricity Company of Ghana,Q472093,distribution network operator for electricity,Q117,Ghana,https://ecg.com.gh/,Accra,,,,,,,,,https://en.wikipedia.org/wiki/Power_Distribution_Services_Ghana,,
Q16733560,Ghana Grid Company,Q112046,transmission system operator for electricity,Q117,Ghana,https://gridcogh.com/,,,,,,electric power industry,,,,https://en.wikipedia.org/wiki/Ghana_Grid_Company,,
Q16733950,Northern Electricity Distribution Company,Q472093,distribution network operator for electricity,Q117,Ghana,http://www.nedcogh.com/,,,,,,,,,,https://en.wikipedia.org/wiki/Northern_Electricity_Distribution_Company,,
Q18161611,ADMIE,Q112046,transmission system operator for electricity,Q41,Greece,https://www.admie.gr/,Athens,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20admie%202020.png,,,https://en.wikipedia.org/wiki/ADMIE,,
Q18349009,Hellenic Electricity Distribution Network Operator,Q472093,distribution network operator for electricity,Q41,Greece,https://www.deddie.gr,,,,,,,,,,https://en.wikipedia.org/wiki/Hellenic_Electricity_Distribution_Network_Operator,,
Q5917526,Q5917526,Q1326624,electricity supply company,Q774,Guatemala,https://www.inde.gob.gt/,Guatemala City,,,,,,,,,,,
Q117846302,Transco CLSG,Q112046,transmission system operator for electricity,Q1006,Guinea,https://www.transcoclsg.org/,Abidjan,,,,,electric power industry,,,,,,
Q88272702,MAVIR,Q112046,transmission system operator for electricity,Q28,Hungary,https://www.mavir.hu/,Budapest,,,647,725000000,electric power industry,,,,,,
Q3217126,Landsnet,Q112046,transmission system operator for electricity,Q189,Iceland,http://www.landsnet.is/,Reykjavík,2005-01-01T00:00:00Z,,,,electric power industry,,,,https://en.wikipedia.org/wiki/Landsnet,,
Q3400886,Power Grid Corporation of India,Q112046,transmission system operator for electricity,Q668,India,http://www.powergridindia.com/,Gurgaon,1989-10-23T00:00:00Z,,,,electric power industry,,,,https://en.wikipedia.org/wiki/Power_Grid_Corporation_of_India,,
Q115224013,ESB Networks,Q472093,distribution network operator for electricity,Q27,Ireland,https://www.esbnetworks.ie/,Dublin,1927-01-01T00:00:00Z,,3000,,public utility,http://commons.wikimedia.org/wiki/Special:FilePath/ESB%20Networks%20Logo.png,,,,,
Q1310503,EirGrid,Q112046,transmission system operator for electricity,Q27,Ireland,https://www.eirgridgroup.com/,Dublin,2006-01-01T00:00:00Z,,250,,electric power industry,,,,https://en.wikipedia.org/wiki/EirGrid,,
Q912872,Edison,Q1326624,electricity supply company,Q38,Italy,https://www.edison.it/,Milan,1991-01-01T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/Edison%20-%20logo%20%28Italy%2C%202016%29.svg,,,https://en.wikipedia.org/wiki/Edison_(company),,
Q137661508,Ireti,Q472093,distribution network operator for electricity,Q38,Italy,https://ireti.it/,Genoa,2016-01-01T00:00:00Z,,,,electric power distribution,,,,,,
Q137733807,SET Distribuzione,Q472093,distribution network operator for electricity,Q38,Italy,https://www.setdistribuzione.it/,Rovereto,2005-01-01T00:00:00Z,,,,electric power distribution,,,,,,
Q936325,Terna S.p.A.,Q112046,transmission system operator for electricity,Q38,Italy,http://www.terna.it/,Rome,1999-01-01T00:00:00Z,Giuseppina Di Foggia,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Terna.svg,OTC Markets Group,,https://en.wikipedia.org/wiki/Terna_Group,,
Q2989790,Compagnie ivoirienne d'electricité,Q112046,transmission system operator for electricity,Q1008,Ivory Coast,http://www.cie.ci,,,,,,electric power industry,,,,,,
Q107107207,Q107107207,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,,
Q11380913,Q11380913,Q1326624,electricity supply company,Q17,Japan,,Tokyo,1907-09-30T00:00:00Z,,,,rail transport,http://commons.wikimedia.org/wiki/Special:FilePath/Inaden%20logomark.svg,,1943-08-01T00:00:00Z,,,
Q11396014,Q11396014,Q1326624,electricity supply company,Q17,Japan,,,1905-09-01T00:00:00Z,,,,,,,,,,
Q116796958,Q116796958,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,,
Q123759638,Q123759638,Q1326624,electricity supply company,Q17,Japan,,Kamiōkawamae-dōri,1920-11-15T00:00:00Z,,,,electricity generation,,,,,,
Q124727009,Q124727009,Q1326624,electricity supply company,Q17,Japan,https://www.tohoku-epco-trading.com/,Marunouchi,2017-06-30T00:00:00Z,,,,electric power industry,,,,,,
Q131471125,Q131471125,Q1326624,electricity supply company,Q17,Japan,,Yokote,,,,,,,,,,,
Q45893542,Q45893542,Q112046,transmission system operator for electricity,Q17,Japan,,Tokyo City,1925-05-09T00:00:00Z,,,,electric power industry,,,,,,
Q97311460,Q97311460,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,,
Q97311465,Q97311465,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,,
Q97311576,Q97311576,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,,
Q1091203,Chubu Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.chuden.co.jp/english/,Higashishin-chō,1951-05-01T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/CHUBU%20Electric%20Power%20logo.svg,Nagoya Stock Exchange,,https://en.wikipedia.org/wiki/Chubu_Electric_Power,,
Q73171,Chugoku Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.energia.co.jp/,Naka-ku,1951-05-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Ch%C5%ABgoku%20Denryoku.svg,,,https://en.wikipedia.org/wiki/Chugoku_Electric_Power_Company,,
Q11288002,"EREX Co.,Ltd",Q1326624,electricity supply company,Q17,Japan,http://erex.co.jp/,Kyōbashi,1999-12-08T00:00:00Z,,,,,,Tokyo Stock Exchange,,,,
Q110959329,Hida Dentō,Q1326624,electricity supply company,Q17,Japan,,,1906-07-25T00:00:00Z,,,,,,,,,,
Q742449,Hokkaido Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.hepco.co.jp/,Ōdōri Higashi,1951-05-01T00:00:00Z,,,,electricity generation,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido%20Electric%20Power%20Company%20Logo.svg,Sapporo Securities Exchange,,https://en.wikipedia.org/wiki/Hokkaido_Electric_Power_Company,,
Q742461,Hokuriku Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.rikuden.co.jp/english/,Toyama,1951-05-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Hokuriku%20Denryoku.svg,,,https://en.wikipedia.org/wiki/Hokuriku_Electric_Power_Company,,
Q65249559,Hokuriku Haiden,Q1326624,electricity supply company,Q17,Japan,,Toyama Denki Building,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q11588948,Kanagawa Prefecture Public Enterprises Agency,Q1326624,electricity supply company,Q17,Japan,http://www.pref.kanagawa.jp/cnt/f27/,,,,,,,,,,,,
Q1365015,Kansai Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.kepco.co.jp/english,KEPCO Building,1951-05-01T00:00:00Z,,20628,,electricity supply company,http://commons.wikimedia.org/wiki/Special:FilePath/KEPCO%20logo.png,Tokyo Stock Exchange,,https://en.wikipedia.org/wiki/Kansai_Electric_Power_Company,,
Q84796617,Kansai Haiden,Q1326624,electricity supply company,Q17,Japan,,Q11449522,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q694507,Kyushu Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.kyuden.co.jp/english_index.html,Watanabe-dōri,1951-05-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Ky%C5%ABsh%C5%AB%20Denryoku.svg,Fukuoka Stock Exchange,,https://en.wikipedia.org/wiki/Kyushu_Electric_Power,,
Q48743731,Kyushu Haiden,Q1326624,electricity supply company,Q17,Japan,,Watanabe-dōri,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,,
Q2017226,Okinawa Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.okiden.co.jp/en/,Machinato,1972-05-15T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Okidenn%20logo.svg,,,https://en.wikipedia.org/wiki/Okinawa_Electric_Power_Company,,
Q11553021,Okinawa Electric Railway,Q1326624,electricity supply company,Q17,Japan,,Okinawa Prefecture,1910-04-01T00:00:00Z,,,,TRANSPORT,,,,,,
Q388455,Shikoku Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.yonden.co.jp/,Marunouchi,1951-05-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shikoku%20Electric%20Power%20CO.%2C%20Inc.%20logo.svg,,,https://en.wikipedia.org/wiki/Shikoku_Electric_Power,,
Q592765,Tohoku Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.tohoku-epco.co.jp/,Tohoku Electric Power Company Head Office Building,1951-05-01T00:00:00Z,,,,electricity supply company,http://commons.wikimedia.org/wiki/Special:FilePath/T%C5%8Dhoku-Denryoku-Logo.svg,,,https://en.wikipedia.org/wiki/Tohoku_Electric_Power,,
Q11489863,Tokushima Prefecture Public Enterprises Agency,Q1326624,electricity supply company,Q17,Japan,https://www.pref.tokushima.lg.jp/kigyoukyoku,,,,,,,,,,,,
Q22128757,Tokyo Electric Power (1925-1928),Q1326624,electricity supply company,Q17,Japan,,Kōjimachi-ku,1925-03-16T00:00:00Z,,,,,,,1928-05-18T00:00:00Z,,,
Q333894,Tokyo Electric Power Company Holdings,Q1326624,electricity supply company,Q17,Japan,https://www.tepco.co.jp/en/hd/index-e.html,Uchisaiwaichō,1951-05-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/TEPCO%20symbol.svg,Tokyo Stock Exchange,,https://en.wikipedia.org/wiki/Tokyo_Electric_Power_Company,,
Q104816198,Wakayamasuiryokudenki kabushikigaisha,Q1326624,electricity supply company,Q17,Japan,,Wakayama,1905-05-25T00:00:00Z,,,,electricity generation,,,1922-07-01T00:00:00Z,,,
Q6335246,KOSTT,Q112046,transmission system operator for electricity,Q1246,Kosovo,https://www.kostt.com/,,2006-01-01T00:00:00Z,,,,electric power industry,,,,https://en.wikipedia.org/wiki/KOSTT,,
Q16822050,Augstsprieguma tīkls,Q112046,transmission system operator for electricity,Q211,Latvia,https://www.ast.lv/,Riga,1939-10-15T00:00:00Z,,530,158012093,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Ast-logo-rgb.svg,,,https://en.wikipedia.org/wiki/Augstsprieguma_t%C4%ABkls,,
Q117848927,Liberia Electricity Corporation,Q472093,distribution network operator for electricity,Q1014,Liberia,https://lecliberia.com/,,1973-01-01T00:00:00Z,,,,,,,,https://en.wikipedia.org/wiki/Liberia_Electricity_Corporation,,
Q5217854,"Litgrid, AB",Q112046,transmission system operator for electricity,Q37,Lithuania,http://www.litgrid.eu/,Vilnius,2010-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Litgrid%20Logo.svg,,,https://en.wikipedia.org/wiki/Litgrid,,
Q21036415,Creos Luxembourg,Q472093,distribution network operator for electricity,Q32,Luxembourg,http://www.creos-net.lu/,Luxembourg,1928-01-01T00:00:00Z,,,,gas industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20creos.jpg,,,https://en.wikipedia.org/wiki/Creos_Luxembourg,,
Q60616999,Sudstroum,Q1326624,electricity supply company,Q32,Luxembourg,http://www.sudstroum.lu,Esch-sur-Alzette,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sudstroum%20Logo.svg,,,,,
Q101942715,TNB Johor Bahru,Q1326624,electricity supply company,Q833,Malaysia,,,,,,,,,,,,,
Q3588962,Énergie du Mali,Q1326624,electricity supply company,Q912,Mali,https://www.edmsa.ml/,,,,,,,,,,,,
Q1114680,Comisión Federal de Electricidad,Q1326624,electricity supply company,Q96,Mexico,https://www.cfe.mx,Mexico City,1937-08-14T00:00:00Z,Manuel Bartlett Díaz,91369,547346264000,"electric power generation, transmission and distribution",http://commons.wikimedia.org/wiki/Special:FilePath/Comisi%C3%B3n%20Federal%20de%20Electricidad%20%28logo%29%20.svg,,,https://en.wikipedia.org/wiki/Comisi%C3%B3n_Federal_de_Electricidad,,
Q20429436,Moldelectrica,Q112046,transmission system operator for electricity,Q217,Moldova,http://www.moldelectrica.md/,Chișinău,2000-01-01T00:00:00Z,,,,electric power industry,,,,,,
Q5187004,Crnogorski Elektroprenosni Sistem,Q112046,transmission system operator for electricity,Q236,Montenegro,http://www.tso-epcg.com/nono/eindex.php,Podgorica,,,,,electric power industry,,,,https://en.wikipedia.org/wiki/Crnogorski_Elektroprenosni_Sistem,,
